,Unnamed: 0,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_gambling,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_quite rich,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
913,913,37,2,9.232297539328226,48,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
914,914,28,2,8.347827345782498,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
915,915,41,2,8.757940876678804,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
916,916,23,2,7.167809184316444,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
917,917,23,2,6.802394763324311,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
918,918,50,2,7.714677473800927,21,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
919,919,35,3,6.956545443151569,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
920,920,50,1,6.953684210870537,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
921,921,27,3,8.750524669117937,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
922,922,34,2,8.159374736775426,30,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
923,923,27,2,8.19118600464279,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
924,924,43,2,8.48528964240323,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
925,925,47,2,8.012018239159062,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
926,926,27,1,8.328209491748732,24,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
927,927,31,2,8.655562860681009,36,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
928,928,42,3,9.246286498749653,60,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
929,929,24,2,7.640123172695364,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
930,930,41,1,7.855544677915663,21,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
931,931,26,3,8.41847721847708,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
932,932,33,2,8.546751993657782,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
933,933,24,2,8.629628620746026,72,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
934,934,64,1,7.776535028185241,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
935,935,26,2,7.2813856635702825,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
936,936,56,2,7.338238150065589,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
937,937,37,2,7.731492029245684,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
938,938,33,2,7.298445101508147,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
939,939,47,2,8.537583881063972,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
940,940,31,1,9.19593714166544,36,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
941,941,34,2,8.783702698635217,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
942,942,27,2,7.205635176410364,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
943,943,30,2,7.959275960116396,36,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
944,944,35,2,7.920446505142607,9,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
945,945,31,2,8.202756381655638,12,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
946,946,25,2,6.882437470997847,15,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
947,947,25,1,7.875119281040293,15,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
948,948,29,2,7.971085753505607,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
949,949,44,1,8.458716261657262,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
950,950,28,2,7.7336835707759,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
951,951,50,2,7.119635638017636,6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
952,952,29,2,7.005789019253503,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
953,953,38,0,6.8308742346461795,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
954,954,24,2,7.495541943884256,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
955,955,40,3,7.552237287560802,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
956,956,29,1,7.023758954738443,12,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
957,957,46,2,8.753213480544126,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
958,958,47,2,7.227662498728654,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
959,959,41,2,7.8252452914317745,30,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
960,960,32,2,7.8351837552667485,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
961,961,35,2,8.579980179515003,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
962,962,24,2,8.788745881938135,48,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
963,963,25,2,7.99598047476376,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
964,964,25,2,7.095064377287131,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
965,965,37,1,7.658227526161352,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
966,966,32,3,6.444131256700441,18,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
967,967,35,2,7.088408778675395,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
968,968,46,3,7.814399633804487,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
969,969,25,1,7.037027614686276,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
970,970,27,3,9.54873932271967,60,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
971,971,63,2,8.935377071932177,30,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
972,972,40,2,8.031710375322042,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
973,973,32,3,7.316548177182976,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
974,974,31,2,8.054522609537294,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
975,975,31,2,8.723882104658486,20,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
976,976,34,3,7.198183577101943,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
977,977,24,2,6.07073772800249,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
978,978,24,1,7.113142108707088,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
979,979,66,1,6.672032945461067,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
980,980,21,2,7.851661177889265,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
981,981,41,1,5.521460917862246,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
982,982,47,1,7.182352111885263,15,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
983,983,25,2,7.540090320145325,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
984,984,59,2,8.766550149546351,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
985,985,36,2,7.150701457592526,24,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
986,986,33,2,8.764521909518802,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
987,987,21,1,7.594381242551817,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
988,988,44,1,6.633318433280377,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
989,989,28,2,7.864419904994565,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
990,990,37,2,8.125630988477065,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
991,991,29,0,8.29154650988391,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
992,992,23,3,9.355306142226368,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
993,993,35,1,8.384804003370492,18,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
994,994,45,3,8.818926087090677,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
995,995,26,1,8.361708288575842,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
996,996,32,2,7.751475318021456,24,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
997,997,23,1,6.954638864880987,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
998,998,41,2,8.058327306580958,21,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
999,999,22,2,7.817222785508166,24,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1000,1000,30,3,9.559517275737559,39,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1001,1001,28,1,7.493873886783559,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1002,1002,23,2,7.828436359157585,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1003,1003,37,1,7.149916836132109,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1004,1004,26,2,8.565602330623925,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1005,1005,33,2,8.015987811027237,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1006,1006,49,2,6.059123195581797,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1007,1007,23,1,6.883462586413092,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1008,1008,23,1,6.734591659972948,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1009,1009,25,2,8.660600654710967,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1010,1010,55,2,7.349230824613334,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1011,1011,32,2,7.158513997329321,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1012,1012,74,0,7.1693500166706,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1013,1013,39,2,7.147559271189454,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1014,1014,31,2,7.239214973779806,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1015,1015,35,2,6.53813982376767,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1016,1016,59,2,8.52615293278771,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1017,1017,24,2,7.66105638236183,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1018,1018,24,1,7.7025561132685825,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1019,1019,30,3,9.447781227991216,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1020,1020,27,2,7.809135398120538,24,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1021,1021,40,1,7.051855622955894,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1022,1022,31,1,8.041734711487537,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1023,1023,31,2,7.972810784121404,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1024,1024,28,2,8.193400231952097,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1025,1025,63,1,7.411556287811163,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1026,1026,26,2,7.941651252930556,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1027,1027,25,3,8.99528899055931,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1028,1028,36,3,8.094073148069352,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1029,1029,52,2,7.706612913964197,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1030,1030,66,0,7.299797366758161,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1031,1031,25,2,7.223295679562314,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1032,1032,37,2,8.170468578330674,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1033,1033,25,2,8.163086375583216,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034,1034,38,3,8.650149418664864,36,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1035,1035,67,2,8.261526448396468,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1036,1036,25,2,8.503702601233739,39,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1037,1037,60,2,7.570443252057374,24,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1038,1038,31,1,7.251344983372214,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1039,1039,23,1,6.728628613084702,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1040,1040,60,3,8.774622220696997,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1041,1041,35,1,7.57095858316901,18,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1042,1042,40,2,7.891704659330107,22,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1043,1043,38,2,7.919719760924575,48,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1044,1044,50,2,8.736168065858228,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1045,1045,27,2,8.699181359308954,40,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1046,1046,39,2,7.080026499922591,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1047,1047,41,3,8.750366278367625,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1048,1048,27,2,7.107425474110705,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1049,1049,51,2,7.969703583278656,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1050,1050,32,2,8.026823576217629,24,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1051,1051,22,2,7.741099090035366,9,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1052,1052,51,2,8.924123891686012,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1053,1053,22,1,7.1372784372603855,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,1054,54,2,6.57507584059962,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1055,1055,35,0,7.3453648404168685,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1056,1056,54,2,7.3758821482150125,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1057,1057,48,1,7.492760300922379,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1058,1058,24,2,8.35983738064003,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,1059,35,2,6.883462586413092,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1060,1060,24,0,8.918917979908679,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1061,1061,24,2,9.134646527606982,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1062,1062,26,1,6.380122536899765,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1063,1063,65,2,6.835184586147301,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1064,1064,55,3,9.135940049399933,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1065,1065,26,0,7.48324441607385,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1066,1066,26,2,6.810142450115136,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1067,1067,28,1,6.182084906716632,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1068,1068,24,2,9.172534657240284,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1069,1069,54,2,8.02322468471667,48,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1070,1070,46,2,8.27664912542186,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1071,1071,54,2,8.913550280493675,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1072,1072,62,2,7.198931240688173,6,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
1073,1073,24,2,7.348587530927593,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,1074,43,3,9.671366322189568,36,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1075,1075,26,2,7.20414929203594,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1076,1076,27,2,7.00397413672268,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1077,1077,24,2,8.011686729127847,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1078,1078,41,2,7.905441649060286,36,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1079,1079,47,1,6.594413459749778,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1080,1080,35,3,8.237479288613633,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1081,1081,30,2,7.379008127628304,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1082,1082,33,2,8.285513309079741,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1083,1083,36,2,8.334471554600944,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1084,1084,47,2,9.028218795184895,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1085,1085,38,2,8.807022955925477,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1086,1086,44,2,7.772752716468742,24,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1087,1087,23,2,7.103322062526113,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1088,1088,29,2,9.377209824211215,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1089,1089,42,2,8.533853632309345,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1090,1090,25,1,7.752335163302292,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1091,1091,48,2,6.9865664594064265,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1092,1092,21,2,6.786716950605081,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1093,1093,23,1,6.398594934535208,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,1094,63,2,7.9919305198524775,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1095,1095,46,2,7.8674885686991285,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1096,1096,29,2,8.552367266423891,36,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1097,1097,28,1,8.0040315078527,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1098,1098,23,2,7.57198844937744,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1099,1099,50,2,7.351799869057777,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1100,1100,47,2,8.137980454452139,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1101,1101,35,2,8.288031567776464,21,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1102,1102,68,2,8.818926087090677,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1103,1103,28,2,7.130098510125578,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1104,1104,59,2,7.218176838403408,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1105,1105,57,1,6.5638555265321274,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1106,1106,33,2,7.711996507047669,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1107,1107,43,2,8.304494897963567,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1108,1108,35,2,7.293697720601438,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1109,1109,32,1,7.273786317844895,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1110,1110,45,2,9.294221855956884,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1111,1111,33,2,7.295735072749282,24,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1112,1112,40,2,6.795705775173514,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1113,1113,28,2,8.114623886420098,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1114,1114,29,2,8.28374674710613,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1115,1115,26,2,8.182279739259018,9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1116,1116,27,2,8.666302614004078,24,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1117,1117,28,2,7.682021510826875,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1118,1118,35,2,7.79934339821592,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1119,1119,32,1,8.417593826193484,27,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1120,1120,25,1,7.700747794511798,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1121,1121,20,2,7.7057128238944275,15,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1122,1122,27,2,7.77863014732581,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1123,1123,42,2,8.11102783819368,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1124,1124,37,2,8.910450756416656,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1125,1125,24,2,6.480044561926653,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,1126,40,2,8.946114375560743,36,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1127,1127,46,2,7.202661196523238,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1128,1128,26,2,7.231287004327616,24,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1129,1129,24,2,6.773080375655535,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,1130,29,1,8.185907481482324,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1131,1131,40,2,7.186901020411631,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1132,1132,36,3,7.570443252057374,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1133,1133,28,2,8.187299270155147,36,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1134,1134,27,3,7.259819610363186,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1135,1135,36,2,8.816111895794005,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1136,1136,38,3,8.963672275615016,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1137,1137,48,2,9.135293497653272,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
